user_id,product_id,product_name,category,review_text,rating,review_length,sentiment_label,country,purchase_amount,purchase_date
U1417 ! !,P537 !,tablet !,gadgets ! !,initially i thought not worth the money,4.843560354284047,6.875024404974433,positive ! !,Australia !,,2022-11-27
U1649,P595,headphones,accessories ! !,i would say this item is not worth the money !,1.16372458008559,12.157441154904967,negative !,Canada,78142.99936157436,2021-09-14
U1479 !,P569 ! !,phone,electronics ! !,this product is surprisingly good performance,,4.961966991249181,neutral,Germany !,137162.73325090212,2021-05-30
U2259,P277 ! !,phone ! !,accessories !,initially i thought value for money,4.623422888716535,4.939145798099462, ! !,Australia,,2022-03-23
U2243 !,P770 !,smartwatch ! !,electronics !,i would say this item is very good and useful ! !,1.1202302362067715,12.099968698164849,neutral !,UK ! !,82592.84140956782,2022-12-02
U1424 ! !,P614,headphones !,accessories !,overall my opinion is not worth the money !,6.661356914293642,8.544216334755818,negative !,USA ! !,138847.8399122819,2024-01-25
U1462,P733,smartwatch,electronics ! !, ! !,1.1745998194852347,,negative !,Canada,153222.1875803212,2023-08-22
U2097 !,P383 !,keyboard,electronics,overall my opinion is very good and useful,,8.64777951548877,negative ! !,UK ! !,3049.5059615087193,2022-02-03
U2488,P230 ! !,mouse ! !,accessories,i feel the quality is excellent for daily use,4.697146293167326,10.425104832242573,positive !,India !,38006.74813779292,2024-04-08
U2261,P469,phone !,gadgets,i feel the quality is not worth the money ! !,3.122677529908928,10.438150301011216,negative !,Australia ! !,-37457.466184202654,2024-02-19
U2095 !,P749 ! !,smartwatch,electronics,i would say this item is excellent for daily use ! !,,12.119100064002337,positive !,USA ! !,31739.80649126435,2021-03-02
U1616 ! !,P414 !,keyboard !,accessories !,i would say this item is value for money !,2.9780569517562285,10.300187413039271,negative ! !,Australia ! !,,2022-01-28
U2180,P257 ! !,laptop !,gadgets ! !,,6.5636545185232915,,negative !,UK ! !,50740.32745909844,2024-01-08
U2342 !,P444,laptop !,gadgets !, !,3.064911067117563,,negative ! !,Germany,115892.73366642551,2022-01-07
U2143,P157 !,camera ! !,accessories,i feel the quality is average but acceptable,4.932180060170335,8.582528281142508,positive ! !,Australia ! !,12487.460630123769,2021-11-06
U1750,P748,mouse ! !,accessories ! !,after using this for some days excellent for daily use,1.2595567401313248,12.171352512848873,positive !,Germany,112655.40055609927,2022-11-30
U1780 ! !,P582 ! !,mouse,gadgets,i feel the quality is surprisingly good performance ! !,,8.728541814872141,,India,68257.76926218004,2023-01-18
U2096 !,P619 ! !,phone !,electronics !,i would say this item is not worth the money,4.7271098636402895,12.227580353665067,positive ! !,Australia,104845.45900667208,2022-10-23
U1141 !,P246 !,smartwatch !,electronics !,i feel the quality is below expectations,-0.6656212050583388,6.948966124671684, !,Germany !,46915.474023834395,2021-08-28
U1509,P288,mouse !,electronics !,this product is value for money !,2.908289562576638,5.09382234996943,neutral ! !,USA !,156725.72298633563,2022-09-16
U1560 ! !,P239,earbuds,gadgets,after using this for some days very good and useful,6.623411369489439,12.32795205006206, !,USA,73395.46919911078,2022-02-04
U1011 ! !,P221,laptop,gadgets ! !,i feel the quality is surprisingly good performance,-0.5953783852429689,8.509665313156031,negative !,USA !,-26591.461196928878,2024-01-16
U1391 ! !,P918 !,camera !,electronics ! !,honestly speaking excellent for daily use,2.981497407377636,5.0407154322681045,negative,Germany ! !,160656.96481463037,2023-02-14
U1995 !,P671 ! !,headphones !,accessories !,from my experience value for money,6.649355433668817,4.960171339662123,positive ! !,USA !,155813.81464892387,2024-03-04
U1897 !,P963 ! !,tablet !,gadgets ! !,overall my opinion is surprisingly good performance ! !,-0.5207773145884408,6.663385035606888,positive ! !,UK ! !,-2114.0109265253695,2022-10-03
U1256,P581 ! !,laptop,gadgets,honestly speaking very good and useful,2.884518224223692,5.111664022758322,positive ! !,Australia !,-14090.609252005836,2023-03-28
U1164 ! !,P756,mouse !,gadgets ! !,overall my opinion is very good and useful,2.9500804974027237,8.571021730645889, ! !,India,51117.57158525046,2021-10-16
U2029 ! !,P781 !,phone !,electronics,this product is excellent for daily use ! !,4.850123873967893,6.71118679782223,neutral !,USA,80512.23047099759,2023-10-03
U1056 !,P476,phone ! !,accessories !,honestly speaking value for money,4.759203916763775,3.1615231203470735,negative ! !,Australia !,-32746.47372601296,2021-08-23
U1179,P411 !,tablet !,electronics !,i feel the quality is disappointing and poor ! !,-0.6641259183439073,8.53153055018558,negative,USA ! !,121846.12992458977,2021-10-12
U1427 !,P192,tablet ! !,gadgets !,i feel the quality is average but acceptable !,4.864129780534241,8.539587514004044,negative ! !,UK ! !,116702.32718152758,2023-02-03
U1611 !,P622 !,camera !,accessories ! !,from my experience disappointing and poor,-0.6988095455784283,4.976686817332525,negative !,Canada,159641.06762186784,2023-01-09
U2303,P159,smartwatch ! !,accessories,i feel the quality is disappointing and poor ! !,4.770934148757351,8.730116601756263,negative !,Canada ! !,86802.07181057049,2024-01-17
U1564 ! !,P810,tablet ! !,accessories !,after using this for some days average but acceptable !,4.815425733865079,10.341739215883155,negative !,India,97435.40140274234,2021-01-18
U1992 ! !,P957 !,mouse,accessories,initially i thought below expectations,6.551714955186044,3.3244943126996525,neutral !,Australia !,5995.351431578793,2022-05-01
U1883,P376 ! !,smartwatch !,electronics !, !,3.047512655685357,,positive !,India !,31156.28810707234,2021-07-31
U1857 ! !,P144 ! !,laptop !,accessories,honestly speaking surprisingly good performance,6.552063909266637,3.225242194633256,negative ! !,Australia !,549.1944633323095,2022-05-02
U1891,P977 !,tablet !,accessories !, ! !,3.0916682018127797,,negative ! !,UK,113967.46051757647,2022-05-17
U2405,P917 !,mouse ! !,accessories,this product is very good and useful ! !,-0.6166526241143474,6.79517452598892,neutral !,Germany !,114610.66306984381,2021-10-20
U1485 !,P540 ! !,smartwatch,gadgets, ! !,-0.5603860682905409,,neutral !,USA ! !,55671.65791401069,2021-11-01
U2301 ! !,P872,earbuds ! !,accessories,from my experience average but acceptable ! !,4.844891288105297,5.038657247745493, ! !,Australia,121693.78147620674,2021-02-16
U2135 ! !,P626 ! !,earbuds ! !,accessories ! !,honestly speaking below expectations ! !,1.1479225059371576,1.2632845045606884,positive !,Germany ! !,-48477.36976192288,2021-01-05
U1579,P507 !,keyboard ! !,accessories !,overall my opinion is below expectations,-0.7527443027814498,5.017382204638738, !,USA !,44180.53174063494,2023-01-25
U1006 !,P618,keyboard !,gadgets,this product is disappointing and poor ! !,-0.5823072910677678,5.055709518730713,,Australia,,2021-01-03
U1866 !,P377 !,camera ! !,accessories ! !,after using this for some days below expectations,1.197327924979052,8.57139039453993,positive,Canada,-15828.008041045887,2024-03-19
U1266 ! !,P423 ! !,smartwatch ! !,electronics ! !,i feel the quality is not worth the money,6.631463983813571,10.404023154004653,positive,India,-17177.439186754546,2023-05-12
U2443,P318,laptop,accessories ! !,after using this for some days not worth the money,2.9762325795534346,12.145940280633038,neutral,India !,-31017.37875300491,2021-10-14
U1631 ! !,P315 ! !,laptop !,accessories,after using this for some days surprisingly good performance,2.9618379410241453,10.285841417392747,positive !,Canada,67228.68534913857,2022-03-20
U2491 ! !,P761 ! !,mouse,gadgets,from my experience disappointing and poor,6.734015749469515,4.872265854302032,negative !,Australia,138507.5702348088,2022-02-13
U1718 !,P399 ! !,phone !,accessories ! !,overall my opinion is not worth the money,-0.7117183939973324,8.47331172591966,negative !,India !,67582.98088878964,2023-10-29
U2445 !,P919,earbuds,electronics !, ! !,3.044038943279691,,neutral !,India !,167856.8187703784,2023-10-14
U2042 !,P828 ! !,smartwatch !,accessories, ! !,4.751659752671747,,negative,Australia ! !,51163.080057003,2021-01-18
U1231 !,P347,tablet !,gadgets,this product is excellent for daily use ! !,2.968519833108954,6.741726429370724,neutral ! !,Germany ! !,66384.520556407,2022-11-14
U1275,P749 ! !,mouse ! !,electronics !,honestly speaking disappointing and poor,,3.1339329433260366,neutral !,Canada ! !,-28354.292533228156,2021-09-22
U2167 ! !,P948 ! !,smartwatch,electronics,honestly speaking value for money,2.9355049892867444,3.1719280445590115,neutral !,Australia,80069.42685859825,2024-03-07
U1522 !,P172 !,camera !,accessories !,initially i thought value for money,1.2325510413284582,4.848214708802287,neutral ! !,Australia !,25480.430501785533,2021-12-10
U1795 ! !,P498 ! !,keyboard ! !,electronics !,this product is not worth the money,1.2903991667006576,6.825840735716166, ! !,UK ! !,-3127.106538120451,2021-01-26
U2274,P626,smartwatch,electronics,honestly speaking excellent for daily use !,3.0254059326954246,4.8940506863074935,negative ! !,UK ! !,9624.72461061399,2023-08-22
U1910 !,P317 !,keyboard !,electronics ! !,i feel the quality is below expectations !,1.199523027196594,6.883090894900337,positive,UK !,159288.97712302374,2022-07-10
U1028,P135,laptop !,gadgets,initially i thought surprisingly good performance ! !,-0.6774146062562709,4.945240274284339,negative !,USA,-2329.564439418523,2021-05-04
U2165 !,P417 ! !,camera !,gadgets ! !,from my experience not worth the money ! !,-0.5712893327355598,6.786587703842808,neutral,UK !,18195.633021398604,2021-03-14
U1769 ! !,P555 !,tablet ! !,electronics,from my experience not worth the money,4.94445531856657,6.794397969376492,,Australia !,-6058.169552390922,2023-06-13
U2403,P208 !,earbuds,gadgets ! !,,4.765348921125701,, ! !,Canada !,21865.110794672026,2022-04-23
U2030 !,P566 !,headphones !,electronics !,initially i thought very good and useful ! !,-0.6343184957131762,6.797010158179607, ! !,Germany,,2023-07-16
U2392 ! !,P273,smartwatch !,electronics ! !,initially i thought value for money ! !,2.9526137036655276,4.960537145686941,positive,Germany ! !,116070.87466172759,2022-11-09
U2053 ! !,P931 !,laptop,gadgets ! !,after using this for some days value for money ! !,1.1576736991578034,10.421059690669631,negative ! !,USA ! !,41809.27560212654,2023-06-18
U1534 ! !,P776 !,laptop,gadgets,from my experience value for money,4.598416133319956,5.030733329198054,neutral ! !,USA,97032.6232670511,2023-10-26
U1998 !,P873,phone,gadgets !,after using this for some days disappointing and poor ! !,6.620818695089359,10.333973698658655,neutral ! !,Canada !,-13976.100126625126,2022-08-28
U2285 ! !,P474,keyboard,electronics ! !,this product is disappointing and poor,1.1325316135912271,5.027607292986514,,India !,74115.06172286363,2022-03-15
U1849 ! !,P711,laptop !,accessories ! !,overall my opinion is below expectations !,4.678545711813875,5.087752114158232,positive,Canada ! !,147845.31436561808,2021-02-15
U2317 !,P270 ! !,laptop ! !,accessories,from my experience disappointing and poor,3.045397182261113,5.049573725877694,negative !,USA ! !,-19520.917931732412,2022-08-06
U1411,P920,smartwatch,accessories !,i would say this item is disappointing and poor ! !,2.9158379736602615,10.467371619368459,positive ! !,India !,131891.82008959953,2023-02-21
U1717 ! !,P637,headphones ! !,accessories ! !,this product is not worth the money !,-0.6316842215123002,6.807611712069648,positive,Australia,26537.93836653855,2021-05-22
U2184 !,P780 !,smartwatch ! !,gadgets,i feel the quality is below expectations ! !,-0.5042497050657745,6.720534513882855,positive ! !,Canada ! !,17505.15748706821,2022-08-27
U2016,P289 ! !,phone ! !,accessories !,initially i thought average but acceptable !,4.692738945242641,4.930475920087443,neutral !,India,-18009.692052359766,2021-12-07
U1416 ! !,P479 !,phone,accessories ! !,i would say this item is average but acceptable,1.0840285793615603,10.41923963005653,positive !,India,19598.689287752866,2021-12-27
U1694 !,P549,keyboard ! !,accessories ! !,initially i thought surprisingly good performance ! !,6.611236691416102,5.068187992864578,positive !,UK !,60472.078221444004,2023-08-02
U2004 !,P159,earbuds ! !,electronics ! !,i would say this item is average but acceptable ! !,4.873374385272797,10.613030820987802,positive !,Canada,-18487.277565538498,2021-03-10
U1111 ! !,P410 !,headphones !,accessories ! !,i feel the quality is not worth the money ! !,2.8810816363334597,10.471257362423213,positive !,USA !,69977.63362156655,2023-11-12
U1862,P649 ! !,headphones,gadgets ! !,honestly speaking excellent for daily use !,1.2210060829288887,4.902123326274816,positive ! !,Canada,17021.19459942662,2021-02-12
U1687,P423 ! !,headphones,electronics !,overall my opinion is below expectations,1.2332411452110017,4.933805692502341, !,UK ! !,-17049.205299950194,2021-12-02
U2006,P392 !,keyboard,electronics ! !,after using this for some days below expectations ! !,2.846855137369633,8.773157484161606,positive,Australia !,33975.45693116415,2023-09-11
U2053 ! !,P440,camera,gadgets ! !,overall my opinion is excellent for daily use !,,8.577253761724865,neutral ! !,Germany !,,2024-01-13
U2332 ! !,P773 ! !,earbuds,gadgets ! !,honestly speaking below expectations !,-0.5458900873319908,1.3978353153576961,positive ! !,Germany !,42091.03979513135,2022-03-02
U1967,P944 ! !,tablet !,accessories ! !,this product is not worth the money ! !,4.770213657626158,6.718627545798332,negative !,UK !,-16785.670284837972,2023-03-17
U1218,P854 !,tablet ! !,accessories,from my experience disappointing and poor,1.2806358686259385,5.117094228354119,neutral !,UK ! !,112041.17039158424,2023-03-26
U1782,P467 ! !,phone !,accessories !,overall my opinion is value for money !,-0.5275456132245493,6.833419824011573,negative ! !,UK !,-45612.237405764325,2022-08-19
U1590,P995,camera ! !,gadgets !,i would say this item is very good and useful !,,12.133229764543756,neutral,UK !,138292.13222936497,2022-09-24
U2012 !,P693 !,headphones,electronics !,this product is average but acceptable ! !,4.760354165956671,4.916002166787414, ! !,Australia ! !,-29401.086109276614,2023-10-11
U2022 ! !,P175 ! !,laptop !,accessories ! !,initially i thought surprisingly good performance ! !,2.923546395865629,5.018242862882147,negative !,Canada,,2023-10-11
U1136,P868,camera,accessories !, ! !,,,negative !,Canada ! !,162965.93256803058,2024-02-18
U1378 !,P918,smartwatch,accessories ! !,overall my opinion is surprisingly good performance ! !,1.2324475969727555,6.859492345315708,neutral,UK,90591.75609244284,2023-09-13
U1753,P626 !,smartwatch ! !,electronics ! !,after using this for some days disappointing and poor !,1.1693388763093073,10.437084631773962,positive,Australia !,51120.27822670834,2023-04-30
U2450,P634 !,earbuds ! !,electronics,honestly speaking not worth the money !,-0.7629112166797644,4.973317354160486,,Canada !,79709.31981115532,2021-05-16
